Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
1,20240207-MicroHoles_study_1 (0.264) (280) ,689,-25.0000,50.0000,0.0000,-24.8375,49.6384,-0.0442,0.3989,0.1625,-0.3616,-0.0442,,,,,,,,,,,
2,20240207-MicroHoles_study_1 (0.264) (280) ,10996,-23.6175,50.0000,0.0000,-23.4637,49.6388,-0.0443,0.3951,0.1538,-0.3612,-0.0443,1.3825,1.3825,0.0000,0.0000,1.3738,1.3738,0.0004,-0.0001,0.0087,0.6301,
3,20240207-MicroHoles_study_1 (0.264) (280) ,10993,-22.2346,50.0000,0.0000,-22.0877,49.6366,-0.0438,0.3944,0.1468,-0.3634,-0.0438,,,,,,,,,,,
4,20240207-MicroHoles_study_1 (0.264) (280) ,10987,-20.8533,50.0000,0.0000,-20.7154,49.6349,-0.0419,0.3925,0.1379,-0.3651,-0.0419,1.3813,1.3813,0.0000,0.0000,1.3724,1.3724,-0.0017,0.0019,0.0089,0.6445,
5,20240207-MicroHoles_study_1 (0.264) (280) ,10990,-19.4720,50.0000,0.0000,-19.3437,49.6350,-0.0394,0.3889,0.1283,-0.3650,-0.0394,,,,,,,,,,,
6,20240207-MicroHoles_study_1 (0.264) (280) ,10975,-18.0848,50.0000,0.0000,-17.9671,49.6363,-0.0369,0.3841,0.1177,-0.3637,-0.0369,1.3872,1.3872,0.0000,0.0000,1.3767,1.3767,0.0013,0.0024,0.0106,0.7626,
7,20240207-MicroHoles_study_1 (0.264) (280) ,10984,-16.6967,50.0000,0.0000,-16.5878,49.6367,-0.0348,0.3808,0.1089,-0.3633,-0.0348,,,,,,,,,,,
8,20240207-MicroHoles_study_1 (0.264) (280) ,10978,-15.3086,50.0000,0.0000,-15.2097,49.6367,-0.0327,0.3780,0.0989,-0.3633,-0.0327,1.3881,1.3881,0.0000,0.0000,1.3781,1.3781,-0.0001,0.0021,0.0100,0.7183,
9,20240207-MicroHoles_study_1 (0.264) (280) ,10981,-13.9232,50.0000,0.0000,-13.8346,49.6372,-0.0307,0.3747,0.0886,-0.3628,-0.0307,,,,,,,,,,,
10,20240207-MicroHoles_study_1 (0.264) (280) ,10948,-12.5379,50.0000,0.0000,-12.4591,49.6389,-0.0282,0.3707,0.0788,-0.3611,-0.0282,1.3854,1.3854,0.0000,0.0000,1.3755,1.3755,0.0016,0.0025,0.0098,0.7084,
11,20240207-MicroHoles_study_1 (0.264) (280) ,10972,-11.1499,50.0000,0.0000,-11.0814,49.6402,-0.0256,0.3672,0.0685,-0.3598,-0.0256,,,,,,,,,,,
12,20240207-MicroHoles_study_1 (0.264) (280) ,10969,-9.7619,50.0000,0.0000,-9.7027,49.6409,-0.0234,0.3647,0.0592,-0.3591,-0.0234,1.3880,1.3880,0.0000,0.0000,1.3786,1.3786,0.0007,0.0021,0.0094,0.6741,
13,20240207-MicroHoles_study_1 (0.264) (280) ,10963,-8.3753,50.0000,0.0000,-8.3264,49.6408,-0.0215,0.3632,0.0490,-0.3592,-0.0215,,,,,,,,,,,
14,20240207-MicroHoles_study_1 (0.264) (280) ,10966,-6.9859,50.0000,0.0000,-6.9468,49.6413,-0.0197,0.3613,0.0390,-0.3587,-0.0197,1.3895,1.3895,0.0000,0.0000,1.3795,1.3795,0.0006,0.0018,0.0099,0.7147,
15,20240207-MicroHoles_study_1 (0.264) (280) ,10951,-5.5952,50.0000,0.0000,-5.5660,49.6413,-0.0171,0.3603,0.0292,-0.3587,-0.0171,,,,,,,,,,,
16,20240207-MicroHoles_study_1 (0.264) (280) ,10960,-4.2026,50.0000,0.0000,-4.1829,49.6411,-0.0142,0.3598,0.0197,-0.3589,-0.0142,1.3926,1.3926,0.0000,0.0000,1.3832,1.3831,-0.0002,0.0029,0.0095,0.6821,
17,20240207-MicroHoles_study_1 (0.264) (280) ,10954,-2.8121,50.0000,0.0000,-2.8047,49.6395,-0.0125,0.3608,0.0074,-0.3605,-0.0125,,,,,,,,,,,
18,20240207-MicroHoles_study_1 (0.264) (280) ,10957,-1.4252,50.0000,0.0000,-1.4290,49.6413,-0.0107,0.3589,-0.0038,-0.3587,-0.0107,1.3869,1.3869,0.0000,0.0000,1.3757,1.3757,0.0018,0.0017,0.0112,0.8108,
19,20240207-MicroHoles_study_1 (0.264) (280) ,10894,-0.0383,50.0000,0.0000,-0.0521,49.6427,-0.0109,0.3578,-0.0138,-0.3573,-0.0109,,,,,,,,,,,
